sno,h,sub_h,link
273,"Two minor students killed, three injured in Road accident on Jhansi-Mirzapur highway",Two boys aged 12 were killed and three others were injured when a truck knocked them off on Jhansi-Mirzapur highway in Mahoba on Thursday. The minors were cycling their way to their coaching when the accident took place.,https://timesofindia.indiatimes.com/city/lucknow/two-minor-students-killed-three-injured-in-road-accident-on-jhansi-mirzapur-highway/articleshow/79949665.cms
274,"Uttar Pradesh: 1 killed, 18 hurt in two Road accidents","In two different Road accidents in Agra and Firozabad, one person was killed and 18 were injured.",https://timesofindia.indiatimes.com/city/agra/1-killed-18-hurt-in-two-road-accidents/articleshow/74661561.cms
275,"Four killed, nine injured in Road accidents in Budaun",,https://timesofindia.indiatimes.com/city/bareilly/four-killed-nine-injured-in-road-accidents-in-budaun/articleshow/79268414.cms
276,17 injured as truck crashes into bus on Yamuna Expressway,"As many as 17 people were injured, five of them seriously, after a truck travelling towards Agra on the Yamuna Expressway jumped the divider and crashed into a UP Roadways bus travelling on the opposite carriageway, police said on Saturday.",https://timesofindia.indiatimes.com/city/noida/17-injured-as-truck-crashes-into-bus-on-yamuna-e-way/articleshow/79818192.cms
277,Five killed in Road accident in Haryana's Sirsa,"Five people were killed and four injured when a gas tanker was involved in a collision with a Multi Utility Vehicle in Haryana's Sirsa district on Sunday morning, police said.",https://timesofindia.indiatimes.com/city/gurgaon/five-killed-in-road-accident-in-haryanas-sirsa/articleshow/74535738.cms
278,Uttar Pradesh: School teacher killed in Road accident,"A 46-year-old teacher of a primary school here lost his life after he was hit by an unknown vehicle on Saturday, police said.",https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-schoolteacher-killed-in-road-accident/articleshow/79098715.cms
279,"3 die, 8 hurt in 3 Road accidents in Pilibhit","Three people, including a woman, died, while eight were injured in three Road accidents in Pilibhit since Wednesday night.",https://timesofindia.indiatimes.com/city/bareilly/3-die-8-hurt-in-3-road-accidents-in-pilibhit/articleshow/79667068.cms
280,3 killed as speeding car falls into drain in Noida,"Three people, including a teenager, died after their car fell into a drain in Uttar Pradesh's Noida early on Thursday, police said.",https://timesofindia.indiatimes.com/city/noida/3-killed-as-speeding-car-falls-into-drain-in-noida/articleshow/79662462.cms
281,Sambhal: Two kids among four of a family on way to wedding killed in Road accident,"Four of a family, including a man, his two children and mother-in-law, 55, were killed in a Road accident after a two-wheeler in which six of them were travelling on way to a wedding in Moradabad collided with a stationary tractor-trolley on Saidnagli-Pakhbara road in Hasangarh under Asmoli police station on Monday morning.",https://timesofindia.indiatimes.com/city/bareilly/two-kids-among-four-of-a-family-on-way-to-wedding-killed-in-road-accident/articleshow/84150235.cms
282,"Four labourers killed, 3 injured in road crash in UP's Kushinagar",Four labourers were killed and three others injured when a tractor-trolley collided head-on with their auto-rickshaw under under Ramkola police station in Kushinagar on Saturday night.,https://timesofindia.indiatimes.com/city/lucknow/four-labourers-killed-3-injured-in-road-crash-in-ups-kushinagar/articleshow/79589289.cms
283,6 killed as tempo collides head-on with bus in UP's Banda,Six persons were killed while three others were critically injured in a collision between a UPSRTC bus and a tempo in Banda district on Thursday evening. The accident took place at around 7pm near Jamalpur village on Banda-Chilla road.,https://timesofindia.indiatimes.com/city/kanpur/6-killed-as-tempo-collides-head-on-with-bus-in-ups-banda/articleshow/79551609.cms
284,35 migrants injured in Road accident,,https://timesofindia.indiatimes.com/city/kanpur/35-migrants-injured-in-road-accident/articleshow/76225581.cms
285,"Vehicles collide in Uttar Pradesh, 24 injured","At least 24 people were injured, six of them seriously, when a tractor-trolley carrying them collided with a truck here on Monday, police said.",https://timesofindia.indiatimes.com/city/bareilly/vehicles-collide-in-uttar-pradesh-24-injured/articleshow/79487022.cms
286,Two daughters of former BSP district chief killed in Road accident in Shahjahanpur,"Two sisters, aged 32 and 28, daughters of former president of BSP’s Shahjahanpur district unit Suresh Chandra Gautam, were allegedly killed after the scooter they were riding was hit by an unidentified vehicle near Rasoolpur village in Kaanth area of Shahjahanpur district on Wednesday afternoon.",https://timesofindia.indiatimes.com/city/bareilly/two-daughters-of-former-bsp-district-chief-killed-in-road-accident-in-shahjahanpur/articleshow/81956606.cms
287,Minor boy among three killed in separate Road accidents; 4 injured,"Three people, including a 13-year-old boy, were killed and four others sustained injuries in separate Road accidents in Pilibhit district in the past 24 hours.",https://timesofindia.indiatimes.com/city/bareilly/minor-boy-among-three-killed-in-separate-road-accidents-4-injured/articleshow/79413439.cms
288,"Noida: Teen, man killed in separate Road accidents","A teenage boy and a 30-year-old man were killed in two separate accidents in Uttar Pradesh's Noida on Saturday, police said. In another incident, a man died after falling from a train in Greater Noida, they said.",https://timesofindia.indiatimes.com/city/noida/noida-teen-man-killed-in-separate-road-accidents/articleshow/78594605.cms
289,"8-year-old, 4 women among 9 killed in 2 Road accidents in Rampur & Budaun","In two separate Road accidents, nine people, including four women - all in their 30s - and an eight-year-old girl, were killed in the last 24 hours.",https://timesofindia.indiatimes.com/city/bareilly/8-year-old-4-women-among-9-killed-in-2-road-accidents-in-rampur-budaun/articleshow/84714743.cms
290,"Uttar Pradesh: Eight migrants killed, 108 injured in Road accidents","Eight migrant labourers died and 108 sustained serious injuries in separate Road accidents in Jalaun, Bahraich and Barabanki districts on Friday.",https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-8-migrants-killed-108-injured-in-road-accidents/articleshow/75780691.cms
291,Uttar Pradesh: Three teenage boys killed in Road accident in Mathura,Three teenage boys were killed in a Road accident in Mathura on Monday night while they were returning home after attending a wedding in village Khanpur.,https://timesofindia.indiatimes.com/city/agra/uttar-pradesh-three-teenage-boys-killed-in-road-accident-in-mathura/articleshow/73479522.cms
292,UP: Three killed in Road accident,"Three people were killed and as many injured when a tempo was hit by a truck in the Ahiraula area here on Sunday, police said.",https://timesofindia.indiatimes.com/city/lucknow/up-three-killed-in-road-accident/articleshow/74160898.cms
293,Two killed as tractor hits motorcycle in UP's Chitrakoot,"Two men were killed and another seriously injured when their motorcycle was hit by a tractor on the Jhansi-Mirzapur highway here, police said on Monday.",https://timesofindia.indiatimes.com/city/kanpur/two-killed-as-tractor-hits-motorcycle-in-ups-chitrakoot/articleshow/78867257.cms
294,‘24% kids killed in road crash in 2019 were in UP’,"More than 2,600 children lost their life to a traffic accident on the roads of Uttar Pradesh in 2019, according to data from the Union ministry of road transport and highways Road accidents in India Report 2019 released recently.",https://timesofindia.indiatimes.com/city/lucknow/24-kids-killed-in-road-crash-in-2019-were-in-up/articleshow/78821662.cms
295,"Death toll in Pilibhit Road accident rises to 11, five others critical",,https://timesofindia.indiatimes.com/city/bareilly/death-toll-in-pilibhit-road-accident-rises-to-11-five-others-critical/articleshow/78735993.cms
296,Three injured in Road accident,,https://timesofindia.indiatimes.com/city/bareilly/three-injured-in-road-accident/articleshow/73102889.cms
297,Haryana: Two in auto die as car crashes into it on fog-covered road,"A collision between an auto and a car in Pataudi on the Gurugram-Rewari highway early morning on Saturday killed two, including a minor, and critically injured two others who were travelling in the auto.",https://timesofindia.indiatimes.com/city/gurgaon/2-in-auto-die-as-car-crashes-into-it-on-fog-covered-road/articleshow/73364539.cms
298,"5 killed, 7 injured after being hit by truck in Gurugram","Five people were killed and seven others sustained injuries after being hit by a truck in Bilaspur area of Gurugram early on Sunday, police said.",https://timesofindia.indiatimes.com/city/gurgaon/5-killed-7-injured-after-being-hit-by-truck-in-gurugram/articleshow/74874018.cms
299,"With 22,300 Road accident deaths, Uttar Pradesh tops India list","60 road crash deaths were recorded in the state every day, according to the latest Road accident Report. The state was at the top of the same list in 2017 too.",https://timesofindia.indiatimes.com/city/lucknow/with-22300-road-accident-deaths-uttar-pradesh-tops-india-list/articleshow/72118195.cms
300,6 killed as car falls into canal in Greater Noida due to fog,"Six people, including two minors, were killed when their car skidded off the road and fell into a canal in Uttar Pradesh's Greater Noida, apparently due to fog, police said on Monday.",https://timesofindia.indiatimes.com/city/noida/6-killed-as-car-falls-into-canal-in-greater-noida-due-to-fog/articleshow/73023762.cms
301,Four labourers on their way to Punjab killed in a Road accident,Four people lost their lives after a canter with at least 25 inter-state migrant labourers on board was hit from behind by a speeding truck in UP's Saharanpur district on Saturday night.,https://timesofindia.indiatimes.com/city/meerut/4-labourers-from-up-on-their-wayto-punjab-killed-in-a-road-accident/articleshow/78222458.cms
302,Couple among three killed in separate Road accidents in Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/couple-among-three-killed-in-separate-road-accidents-in-pilibhit/articleshow/78687652.cms
303,22% lesser Road accidents in March in UP,"Lockdown in March led to a sharp drop in Road accidents and casualties happening because of it. In March alone, Road accidents reduced by at least 22% and deaths by at least 20% in the state compared to the corresponding month last year.",https://timesofindia.indiatimes.com/city/lucknow/22-lesser-road-accidents-in-march-in-up/articleshow/76044575.cms
304,21-year-old woman killed in Road accident,,https://timesofindia.indiatimes.com/city/bareilly/21-year-old-woman-killed-in-road-accident/articleshow/77375852.cms
305,Two killed in a Road accident in Bareilly,,https://timesofindia.indiatimes.com/city/bareilly/two-killed-in-a-road-accident-in-bareilly/articleshow/75904349.cms
306,UP: Five labourers killed as jeep crashes into truck in Bahraich,Five labourers were killed and 11 others sustained injuries when the jeep they were travelling in crashed into a stationary truck in Uttar Pradesh's Bahraich district on Monday morning.,https://timesofindia.indiatimes.com/city/lucknow/up-five-labourers-killed-as-jeep-crashes-into-truck-in-bahraich/articleshow/77844928.cms
307,"1 dead, another injured in Road accident",,https://timesofindia.indiatimes.com/city/bareilly/1-dead-another-injured-in-road-accident/articleshow/75682285.cms
308,"UP: 4 killed, 9 injured in Road accident in Ayodhya","Four people died on the spot and nine others were injured after the vehicle they were travelling in collided with a truck in the early hours of Sunday in Uttar Pradesh's Ayodhya district, police said. All the occupants of the passenger vehicle were fishermen who were on their way to the Saryu river banks, they said.",https://timesofindia.indiatimes.com/city/lucknow/up-4-killed-9-injured-in-road-accident-in-ayodhya/articleshow/78217448.cms
309,"2 killed, 22 injured as Delhi-bound Volvo bus overturns near Sonipat","Two women were killed and five others injured on Wednesday when a passenger bus overturned after trying to avert a collision with a truck in Haryana's Sonipat district, police said.",https://timesofindia.indiatimes.com/city/gurgaon/2-women-killed-5-injured-in-road-accident-in-haryana/articleshow/72034183.cms
310,2 killed in a Road accident on Yamuna expressway,,https://timesofindia.indiatimes.com/city/agra/2-killed-in-a-road-accident-on-yamuna-expressway/articleshow/76776599.cms
311,UP: Constable dies in Road accident in Muzaffarnagar,A police constable died in Muzaffarnagar after a speeding heavy vehicle rammed into the car he was driving and then hit a tree.,https://timesofindia.indiatimes.com/city/meerut/constable-diesin-road-accident/articleshow/75210494.cms
312,Three die in separate Road accidents in UP's Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/three-die-in-separate-road-accidents-in-pilibhit/articleshow/76716959.cms
313,"Dream run of prodigious UP girl studying in US cut short, dies in accident","Sudeeksha Bhati, daughter of a farmer in Gautam Budh Nagar district who had hit headlines after securing a full scholarship to US college in 2018, died in a Road accident in Bulandshahr district on Monday. A day after the incident, reports have emerged that she was being harassed when the accident occurred. The 19-year-old had returned from the US in June due to Covid-19 outbreak.",https://timesofindia.indiatimes.com/city/meerut/us-scholar-killed-in-bulandshahr-road-mishap-family-alleges-eve-teasing/articleshow/77477633.cms
314,"UP police constable, son killed in Road accident",,https://timesofindia.indiatimes.com/city/bareilly/up-police-constable-son-killed-in-road-accident/articleshow/76678584.cms
315,"Two teenagers killed in Road accident in Uttar Pradesh, CM announces compensation",,https://timesofindia.indiatimes.com/city/lucknow/two-teenagers-killed-in-road-accident-in-uttar-pradesh-cm-announces-compensation/articleshow/79940404.cms
316,"In 12 hrs, two minors killed in Road accidents in Sambhal",,https://timesofindia.indiatimes.com/city/bareilly/in-12-hrs-two-minors-killed-in-road-accidents-in-sambhal/articleshow/77072565.cms
317,"Uttar Pradesh: Mother-son duo killed, relative hurt in Road accident on NH-2 in Mathura",A 46-year-old woman and her 25-year-old son were killed and a relative sustained injury when the motorcycle they were travelling on skidded and rammed into a divider on National Highway-2 in Mathura’s Kosi Kalan area on Wednesday.,https://timesofindia.indiatimes.com/city/agra/uttar-pradesh-mother-son-duo-killed-relative-hurt-in-road-accident-on-nh-2-in-mathura/articleshow/82185377.cms
318,Two of a family die in Road accident in Mirzapur,,https://timesofindia.indiatimes.com/city/varanasi/two-of-a-family-die-in-road-accident-in-mirzapur/articleshow/75924636.cms
319,"Six killed, one injured in Etawah Road accident",Six vegetable vendors were killed and one injured in a Road accident in Etawah district on the intervening night of Tuesday and Wednesday.,https://timesofindia.indiatimes.com/city/kanpur/six-killed-one-injured-in-etawah-road-accident/articleshow/75840438.cms
320,"One killed, 12 passengers injured after bus hits truck on Agra-Lucknow expressway",A truck driver was killed and dozen of passengers of a private bus were injured in an accident on Agra-Lucknow expressway.,https://timesofindia.indiatimes.com/city/agra/one-killed-12-passengers-injured-after-bus-hit-truck-on-agra-lucknow-expressway/articleshow/76503880.cms
321,Ambala: 4 Ludhiana men killed in highway mishap,Four residents of Ludhiana were killed when their car collided crashed into a road divider and then it was hit by a speeding truck near Ambala Jail flyover on NH-44A early on Friday.,https://timesofindia.indiatimes.com/city/gurgaon/ambala-4-ludhiana-men-killed-in-highway-mishap/articleshow/72292766.cms
322,"3 killed, 2 injured as car collides with bus in UP's Gorakhpur","Three people were killed and two more injured in a head-on collision between a car and a bus in the Pipraich police station area here on Thursday morning due to reduced visibility caused by a dense fog, police said.",https://timesofindia.indiatimes.com/city/lucknow/3-killed-2-injured-as-car-collides-with-bus-in-ups-gorakhpur/articleshow/72279308.cms
323,12-year-old girl among three killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/bareilly/12-year-old-girl-among-three-killed-in-separate-road-accidents/articleshow/79235451.cms
324,Four killed in two different Road accidents in Agra & Etah,,https://timesofindia.indiatimes.com/city/agra/four-killed-in-two-different-road-accidents-in-agra-etah/articleshow/76451170.cms
325,"Couple killed, 2 kids injured in accident",A couple was killed and their two children were injured in a Road accident near Peetampura village under the limits of Sikandara police station on Kanpur-Agra national highway in Kanpur Dehat district on Sunday morning.,https://timesofindia.indiatimes.com/city/kanpur/couple-killed-2-kids-injured-in-accident/articleshow/76272214.cms
326,Two killed as motorcycle crashes into divider,"Two men, aged 25 and 21 years, were killed, after the motorcycle they were driving, crashed into a road divider near Gol Chauraha area under Swaroop Nagar police station here on Sunday.",https://timesofindia.indiatimes.com/city/kanpur/two-killed-as-motorcycle-crashes-into-divider/articleshow/70640657.cms
327,"Uttar Pradesh: Woman, her two sons killed, four others injured in road mishap at Etawah","A 45-year-old woman and her two sons died while four others, including her husband and two daughters, injured in a Road accident at Parsupura village under Bakewar police station area in Etawah on national highway in the early hours of Wednesday.",https://timesofindia.indiatimes.com/city/kanpur/uttar-pradesh-woman-her-two-sons-killed-four-others-injured-in-road-mishap-at-etawah/articleshow/76031178.cms
328,Five killed in a Road accident in Shahjahanpur,,https://timesofindia.indiatimes.com/city/bareilly/five-killed-in-a-road-accident-in-shahjahanpur/articleshow/73449388.cms
329,‘37% road crash casualties during lockdown were migrant workers’,Home-bound migrant workers lost their life in 37% of the total road traffic accidents (RTA) that took place during the period of lockdown—from March 24 to May 18.,https://timesofindia.indiatimes.com/city/lucknow/37-road-crash-casualties-during-lockdown-were-migrant-workers/articleshow/75815901.cms
330,"Auraiya Road accident: Two more migrant workers die, toll rises to 26","Two of the 36 migrant workers, injured in a Road accident on early Saturday morning at Auraiya in Uttar Pradesh, died, raising the death toll in the mishap to 26, said local police..",https://timesofindia.indiatimes.com/city/lucknow/auraiya-road-accident-two-more-migrant-workers-die-toll-rises-to-26/articleshow/75788298.cms
331,40-year-old farmer killed in Road accident,,https://timesofindia.indiatimes.com/city/bareilly/40-year-old-farmer-killed-in-road-accident/articleshow/74583350.cms
332,Two killed in Road accident in Mau district,,https://timesofindia.indiatimes.com/city/varanasi/two-killed-in-road-accident-in-mau-dist/articleshow/72624615.cms
333,Two clerics killed in Road accident in Muzaffarnagar,Two clerics of Sherpur village died after a truck rammed into their bike on National Highway 58 in the New Mandi area on Saturday evening.,https://timesofindia.indiatimes.com/city/meerut/two-clerics-killed-in-road-accident/articleshow/72624906.cms
334,Uttar Pradesh: BJP MLC on way to Gorakhpur injured in Road accident in Faizabad,,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-bjp-mlc-on-way-to-gorakhpur-injured-in-road-accident-in-faizabad/articleshow/78168435.cms
335,Three die in UP Road accident,"Three men were killed when their motorcycle was hit by an unidentified vehicle on Beniganj road near Jamu village here, police said on Saturday.",https://timesofindia.indiatimes.com/city/lucknow/three-die-in-up-road-accident/articleshow/71025861.cms
336,"2 minor girls among 3 die in Pilibhit Road accident, 4 hurt",,https://timesofindia.indiatimes.com/city/bareilly/2-minor-girls-among-3-die-in-pilibhit-road-accident-4-hurt/articleshow/79115930.cms
337,Two killed in separate Road accidents in Pilibhit,,https://timesofindia.indiatimes.com/city/bareilly/two-killed-in-separate-road-accidents-in-pilibhit/articleshow/72247359.cms
338,BSF jawan in judicial custody for ‘killing’ three persons in Road accident in Mathura,,https://timesofindia.indiatimes.com/city/agra/bsf-jawan-in-judicial-custody-for-killing-three-persons-in-road-accident-in-mathura/articleshow/77917102.cms
339,UP: Three killed in Road accident in Muzaffarnagar,,https://timesofindia.indiatimes.com/city/bareilly/up-three-killed-in-road-accident-in-muzaffarnagar/articleshow/72185540.cms
340,Two students injured as school bus collides with truck on Sohna Road,"Two students of Delhi Public School, Sushant Lok were injured after one of the school buses carrying 20 students collided with a truck on Sohan road on Wednesday afternoon.",https://timesofindia.indiatimes.com/city/gurgaon/2-students-injured-as-school-bus-collides-with-truck-on-sohna-rd/articleshow/70778375.cms
341,"Man, two kids die in Road accident","A man and his two children died in a Road accident on Thursday. The deceased have been identified as Saurabh Sharma, Tanishq and Tanishqa. The incident happened when Saurabh, 26, his wife Sandhya and his 4-year-old son and one-year-old daughter were returning from Shahwazpur Dor village under Gajraula police station area in Amroha district after celebrating Rakshabandhan.",https://timesofindia.indiatimes.com/city/meerut/man-two-kids-die-in-road-accident/articleshow/70706650.cms
342,Seven killed in Road accident in Uttar Pradesh,"Seven people were killed after their car rammed into a truck here, police said on Friday. The accident took place on Thursday night at Bairona village under Khukhundu police station, they said.",https://timesofindia.indiatimes.com/city/lucknow/seven-killed-in-road-accident-in-uttar-pradesh/articleshow/69371792.cms
343,Two migrant workers from Bihar killed in Road accident,Two migrant workers from Bihar were killed and one injured in a Road accident on Agra-Lucknow expressway on Wednesday morning. The two workers were on a motorbike with a friend at the time of the accident.,https://timesofindia.indiatimes.com/city/agra/two-migrant-workers-from-bihar-killed-in-road-accident/articleshow/75303663.cms
344,Three residents killed in Road accident on Agra-Lucknow expressway,"Three Agra residents, including an Allahabad High Court lawyer and his wife, were killed in a Road accident on Agra-Lucknow expressway",https://timesofindia.indiatimes.com/city/agra/three-agra-residents-killed-in-road-accident-on-agra-lucknow-expressway/articleshow/70623318.cms
345,"Uttar Pradesh: Four killed, 15 injured in Road accident on Yamuna expressway","Four persons including a 6-year-old child were killed and 15 others were injured after a 13-seater passenger vehicle Cruiser, they were travelling in crashed into a road divider on the Yamuna Expressway near milestone 60 in Mathura on Tuesday. The vehicle was heading from Agra to Noida.",https://timesofindia.indiatimes.com/city/agra/uttar-pradesh-four-killed-15-injured-in-road-accident-on-yamuna-expressway/articleshow/77744439.cms
346,"Two Class XII students killed, 1 hurt in Karnal",Two youth were killed while another sustained serious injuries when their motorcycle was allegedly hit by a truck on the Karnal-Assandh road near Katlaheri village late on Saturday evening.,https://timesofindia.indiatimes.com/city/gurgaon/two-class-xii-students-killed-1-hurt-in-karnal/articleshow/74646977.cms
347,"Uttar Pradesh: Two Road accidents on Yamuna expressway, two killed, 22 hurt","Two Road accidents were reported on Yamuna Expressway – one on Friday night and another, on Saturday afternoon. Two persons were killed and some 22 were injured.",https://timesofindia.indiatimes.com/city/agra/two-road-accidents-on-yamuna-e-way-2-killed-22-hurt/articleshow/74631761.cms
348,Four of a family killed in Agra-Lucknow Expressway mishap,Four members of a family hailing from West Bengal were killed in a when the car they were travelling in rammed into a truck on Agra-Lucknow Expressway in Etawah district late on Wednesday.,https://timesofindia.indiatimes.com/city/agra/four-of-a-family-killed-in-agra-lucknow-expressway-mishap/articleshow/74600233.cms
349,One killed in Road accident in Greater Noida,"A 28-year-old man was killed in a collision between a motorcycle and a tractor-trolley in Greater Noida, police said on Tuesday.",https://timesofindia.indiatimes.com/city/noida/one-killed-in-road-accident-in-greater-noida/articleshow/71919259.cms
350,Ayodhya seer dies in Road accident,Kanpur/ Chief mahant of prestigious Phatik Shila Temple of Ayodhya mahant Ram Aagya Das (70) died in a Road accident in Saurikh area of Kannauj on Friday morning.,https://timesofindia.indiatimes.com/city/kanpur/ayodhya-seer-dies-in-road-accident/articleshow/70406001.cms
351,Forensic team to check if Unnao rape survivor's car crash was accident or death trap,"A team of forensic experts will visit the spot in Rae Bareli to find out if the number plate of the truck had grease smeared on its number plate and what is its original registration number in case the plate was tampered with, said the police.",https://timesofindia.indiatimes.com/city/lucknow/forensic-team-to-check-if-rae-bareli-car-crash-was-accident-or-death-trap/articleshow/70427933.cms
352,Six students injured in Road accident,Six students were injured an e-rickshaw and a bus of two private schools collided in Bijnor on Tuesday.,https://timesofindia.indiatimes.com/city/meerut/six-students-injured-in-road-accident/articleshow/70251137.cms
353,Six die in three separate Road accidents in Bareilly region in 24 hours,,https://timesofindia.indiatimes.com/city/bareilly/six-die-in-three-separate-road-accidents-in-bareilly-region-in-24-hours/articleshow/77395344.cms
354,"Two cousins killed, 10 injured in Road accident in Pilibhit",,https://timesofindia.indiatimes.com/city/bareilly/two-cousins-killed-10-injured-in-road-accident-in-pilibhit/articleshow/74325352.cms
355,"Government mulls Rs 2,000 incentive for a Road accident Samaritan","Taking an accident victim to hospital will not only be a good deed but a rewarding one too. The state government is considering giving an incentive of Rs 2,000 to those who carry Road accident victims to hospital.",https://timesofindia.indiatimes.com/city/lucknow/govt-mulls-rs-2k-incentive-for-a-road-accident-samaritan/articleshow/70210527.cms
356,"Two killed, one hurt in Road accidents in Pilibhit",,https://timesofindia.indiatimes.com/city/bareilly/two-killed-one-hurt-in-road-accidents-in-pilibhit/articleshow/73062151.cms
357,"227 killed in 2,368 Road accidents on Agra-Lko eway in 20 months",,https://timesofindia.indiatimes.com/city/agra/227-killed-in-2368-road-accidents-on-agra-lko-eway-in-20-months/articleshow/74124122.cms
358,"14 bus passengers killed, 31 injured in Agra-Lucknow Expressway accident",At least 14 people were killed and around 31 injured after a private bus hit a stationary truck on late Wednesday night on Agra-Lucknow Expressway.,https://timesofindia.indiatimes.com/city/agra/14-bus-passengers-killed-31-injured-in-agra-lucknow-expressway-accident/articleshow/74109200.cms
359,"Six killed, three injured in Road accident in Mathura",,https://timesofindia.indiatimes.com/city/agra/six-killed-three-injured-in-road-accident-in-mathura/articleshow/72944939.cms
360,3 of a family among 4 killed in Road accident,"Four persons, including a couple and their son, were killed late on Friday night in a motorcycle-car collision near Sherpura on Adampur-Bhadara road in Hisar district, the police said",https://timesofindia.indiatimes.com/city/gurgaon/3-of-a-family-among-4-killed-in-road-accident/articleshow/69909631.cms
361,"Library, memorial, Rs 20 lakh in name of Bulandshahr girl killed in Road accident","Chief Minister Yogi Adityanath on Sunday announced the construction of a library and a ‘prerna sthal’ (memorial) in the name of Sudeeksha Bhati, a 20-year-old student who died in a Road accident in Bulandshahr on August 11.",https://timesofindia.indiatimes.com/city/lucknow/library-memorial-rs-20l-in-name-of-bulandshahr-girl/articleshow/78096402.cms
362,Eight of a family among nine killed in Road accidents on Yamuna expressway,Eight members of a family were among nine killed in two separate Road accidents on Yamuna Expressway in Mathura and Agra districts,https://timesofindia.indiatimes.com/city/agra/eight-of-a-family-among-nine-killed-in-road-accidents-on-yamuna-e-way/articleshow/69816668.cms
363,"Four labourers killed, 12 injured in Road accident",,https://timesofindia.indiatimes.com/city/varanasi/four-labourers-killed-12-injured-in-road-accident/articleshow/72778165.cms
364,"Four killed, four injured in Road accident on Yamuna Expressway",Four people were killed and four suffered injuries after a speeding hatch-back hit a motorbike and a van on Yamuna Expressway early Monday morning. The accident took place near 84 milestones of Surir police jurisdiction in Mathura district.,https://timesofindia.indiatimes.com/city/agra/four-killed-four-injured-in-road-accident-on-yamuna-expressway/articleshow/69724102.cms
365,"Six killed, 24 injured in Hardoi Road accident",Six persons were killed and 24 others got seriously injured when a tractor trolley in which they were travelling in was hit by a speeding truck in Hardoi on Thursday morning.,https://timesofindia.indiatimes.com/city/lucknow/six-dead-24-injured-in-hardoi-road-accident/articleshow/69671578.cms
366,"One dead, seven injured in Road accident in UP",,https://timesofindia.indiatimes.com/city/meerut/one-dead-seven-injured-in-road-accident-in-up/articleshow/69600064.cms
367,Four killed in two different Road accident in Agra,,https://timesofindia.indiatimes.com/city/agra/four-killed-in-two-different-road-accident-in-agra/articleshow/72283521.cms
368,School students among 30 injured in 2 Road accidents,,https://timesofindia.indiatimes.com/city/agra/school-students-among-30-injured-in-2-road-accidents/articleshow/74142077.cms
369,34 injured in two separate Road accidents in Uttar Pradesh,"At least 34 people, including students of a private school, were injured in two different Road accidents on Yamuna expressway and state highway on Friday.",https://timesofindia.indiatimes.com/city/agra/34-injured-in-two-separate-road-accidents-in-uttar-pradesh/articleshow/74131990.cms
370,Agra sub-inspector killed in Road accident on Agra-Lucknow expressway,"An Agra sub-inspector (SI), on his way to Kannauj for investigation into an alleged kidnapping case, was killed in a Road accident on Agra-Lucknow expressway.",https://timesofindia.indiatimes.com/city/agra/agra-sub-inspector-killed-in-road-accident-on-agra-lucknow-eway/articleshow/75332112.cms
371,Four of a Delhi family killed in Road accident in Saharanpur,,https://timesofindia.indiatimes.com/city/meerut/four-of-a-delhi-family-killed-in-road-accident-in-saharanpur/articleshow/74070416.cms
372,UP: Many feared dead after bus catches fire in Kannauj,Many passengers were feared dead after a double-decker bus carrying about 50 passengers caught fire following an accident with a truck on Friday night on GT Road in UP's Kannauj. Fire tenders have been rushed to the spot to carry out the rescue operation. UP CM Yogi Adityanath has directed authorities to ensure proper treatment to the injured people.,https://timesofindia.indiatimes.com/city/kanpur/many-feared-dead-after-bus-catches-fire-in-kannauj/articleshow/73194695.cms
373,Couple killed in Road accident in Barara,Barara police have registered a case against an unknown driver of an identified vehicle for allegedly ramming his car into a motorcycle following which a couple succumbed to their injuries.,https://timesofindia.indiatimes.com/city/gurgaon/couple-killed-in-road-accident-in-barara/articleshow/69298655.cms
374,Couple dies in Road accident in Barara,,https://timesofindia.indiatimes.com/city/gurgaon/couple-dies-in-road-accident-in-barara/articleshow/69296545.cms
375,"Nine killed, eight injured in four separate Road accidents on UP expressways",,https://timesofindia.indiatimes.com/city/agra/nine-killed-eight-injured-in-four-separate-road-accidents-on-up-expressways/articleshow/76484951.cms
376,"UP: Brother-sister duo dies, four others injured in Road accident","A brother-sister duo died and four others from the same family were severely injured when the car they were travelling in rammed into a divider on the national highway in Amroha on Sunday. While the bodies were sent for post-mortem, those injured continue to recuperate at a hospital here.",https://timesofindia.indiatimes.com/city/meerut/brother-sister-duo-dies-four-others-injured-in-road-accident/articleshow/76375001.cms
377,"Two killed, many hurt in 4 Road accidents onYamuna e-way, highways due to dense fog",,https://timesofindia.indiatimes.com/city/agra/two-killed-many-hurt-in-4-road-accidents-onyamuna-e-way-highways-due-to-dense-fog/articleshow/72971165.cms
378,Two killed in Road accident in UP,,https://timesofindia.indiatimes.com/city/varanasi/two-killed-in-road-accident-in-up/articleshow/67737342.cms
